QKEY	F_RACETHN_RECRUITMENT	THERMO2_THERMTRUMP_W23	VALIDATED_VOTER_2016_W23	COMPORT_W23	WEIGHT_W23
201501695730	1	60	1	1	0.3893616
201501695858	1	0	1	1	0.103491
201501695890	9	100	1	1	0.2299407
201501695970	3	80	0	2	1.3156921
201501696039	3	0	1	1	0.1221944
201501696068	2	0	0	3	4.7721406
201501696105	1	50	1	1	0.2540544
201501696158	1	100	1	1	0.2219007
201501696206	1	100	1	1	0.4125148
201501696305	1	0	1	1	1.2295987
201501696643	1	100	1	1	0.4910023
201501696835	1	50	0	2	1.2074098
201501696906	1	85	0	2	2.1071571
201501696918	1	0	1	1	0.9799916
201501697082	1	80	1	1	0.4971464
201501697205	2	50	1	1	1.6996179
201501697237	1	0	1	1	0.616979
201501697259	1	100	1	1	0.6128625
201501697387	1	10	1	1	0.3247361
201501697402	4	40	1	1	0.2475277
201501697475	1	35	1	1	0.6124596
201501697523	1	60	1	1	0.2429896
201501697528	1	60	NA	NA	0.1628151
201501697631	1	20	1	1	0.6107745
201501697678	1	60	1	1	0.1618009
201501698070	1	65	1	1	0.3112989
201501698189	1	0	1	1	0.5039782
201501698264	1	100	1	1	0.8390125
201501698329	4	100	1	1	2.8842984
201501698395	1	0	1	1	0.2037304
201501698468	1	95	1	1	0.6482564
201501698672	1	20	1	1	0.7281828
201501698775	1	15	1	1	0.2503542
201501698873	1	0	1	1	0.69268
201501698877	2	65	0	2	0.6926095
201501698882	1	10	NA	NA	0.2458444
201501698903	1	100	1	1	0.8194305
201501699046	1	70	1	1	0.9287867
201501699075	1	100	1	1	0.287098
201501699169	1	10	1	1	1.3571894
201501699183	4	30	0	3	0.610002
201501699339	1	90	1	1	0.1783897
201501699378	1	1	0	3	0.075953
201501699612	1	60	0	2	0.8656765
201501699667	1	50	1	1	0.2865426
201501699704	1	100	1	1	1.4473759
201501700042	1	30	1	1	0.3646594
201501700188	1	0	NA	NA	0.1791379
201501700255	4	100	1	1	5.7606863
201501700365	2	1	0	3	1.6177723
201501700755	3	70	1	1	2.0550005
201501701025	2	0	0	3	0.6030029
201501701056	1	0	1	1	2.4255479
201501701072	3	20	0	3	2.0290867
201501701163	3	70	1	1	0.9544829
201501701356	4	0	1	1	1.1000474
201501701492	2	1	1	1	0.1424045
201501701572	3	0	1	1	0.5186915
201501701585	4	0	NA	NA	1.2739998
201501701642	1	0	1	1	0.7424931
201501701708	1	90	1	1	0.1933935
201501701956	1	75	1	1	0.1088965
201501701962	1	90	1	1	1.1020195
201501702153	3	95	0	2	6.3842183
201501702211	1	0	1	1	0.228813
201501702237	1	60	0	3	0.0676212
201501702243	1	0	1	1	0.487509
201501702404	1	50	0	2	0.4871395
201501702738	2	0	1	1	0.4414255
201501702840	1	10	1	1	0.2491292
201501703266	1	5	1	1	1.2572637
201501703562	1	60	1	1	0.2029718
201501718779	1	25	1	1	1.7760552
201501725030	1	80	1	1	0.4954503
201501725292	1	85	1	1	0.1877157
201501725406	1	0	1	1	0.4034774
201501725495	1	0	NA	NA	0.1075171
201501725531	2	50	0	3	3.0738602
201501725574	3	0	0	3	5.2847383
201501725625	2	30	1	1	0.1026399
201501725816	1	100	1	1	0.3086329
201501725890	1	90	1	1	0.1681954
201501726018	1	0	1	1	0.2883763
201501726123	1	50	1	1	0.1605765
201501726288	2	35	1	1	0.2301788
201501726305	1	100	1	1	0.5836812
201501726321	1	75	1	1	0.4851736
201501726340	3	0	0	2	5.3283581
201501726403	9	70	1	1	1.8031763
201501726469	1	50	1	1	1.3133095
201501726689	1	40	0	3	0.2163517
201501726706	1	1	1	1	0.166998
201501726741	1	0	0	3	3.0453918
201501726762	3	75	NA	NA	0.273561
201501726770	2	91	1	1	0.3173808
201501726887	1	1	0	3	2.6117447
201501727268	1	0	1	1	0.2447594
201501727285	4	40	NA	NA	0.439147
201501727377	1	5	1	1	1.3914792
201501727519	1	20	1	1	0.3019912
201501728252	1	80	NA	NA	2.079099
201501728313	1	25	1	1	0.7020316
201501728329	4	60	1	1	1.9754296
201501728449	1	5	1	1	1.6114697
201501728454	3	5	1	1	1.8541203
201501728542	1	25	1	1	0.124235
201501728674	1	20	NA	NA	0.5754598
201501728687	1	80	1	1	0.4148679
201501728690	1	1	0	3	0.2287506
201501728726	1	10	1	1	0.183521
201501728769	1	0	NA	NA	0.2851274
201501728895	1	0	NA	NA	0.1163487
201501728939	1	50	0	2	0.1457392
201501728985	2	0	1	1	0.6826085
201501729133	4	40	0	2	2.1688074
201501729156	4	100	NA	NA	0.2410269
201501729167	1	20	1	1	0.2037674
201501729282	1	999	1	1	0.1196407
201501729367	1	99	1	1	0.882071
201501729441	1	0	1	1	0.4132236
201501729497	1	35	1	1	0.2627283
201501729579	2	50	0	2	0.4787849
201501729765	1	70	0	3	0.5767191
201501729806	1	100	1	1	0.6017884
201501729858	1	20	1	1	0.4932045
201501729863	3	70	0	2	1.7880882
201501729890	2	40	1	1	0.5085088
201501729938	1	25	1	1	0.3454948
201501730182	1	80	1	1	0.5480657
201501730234	2	50	1	1	1.1133731
201501730339	1	0	1	1	0.5308489
201501730565	1	100	1	1	0.1273756
201501730702	1	75	0	2	0.2250991
201501730810	2	0	1	1	1.2347402
201501730853	1	100	1	1	0.8704382
201501730987	1	50	1	1	0.6566782
201501730999	1	0	1	1	0.5078512
201501731014	1	0	1	1	2.4910774
201501731021	1	75	0	2	0.2941806
201501731034	4	999	0	2	0.3779363
201501731054	4	55	1	1	0.7698892
201501731289	2	50	1	1	0.7792844
201501731313	1	0	1	1	0.1271482
201501731455	2	50	1	1	1.9221636
201501731586	1	10	0	2	0.3004404
201501731673	1	0	1	1	0.9206833
201501731755	1	100	1	1	0.4994413
201501732097	1	0	1	1	1.7849569
201501732248	1	5	NA	NA	0.7627437
201501732326	1	0	1	1	0.5150688
201501732350	1	50	1	1	0.3572937
201501732509	3	0	0	2	0.9989738
201501732566	1	0	1	1	0.2315104
201501732655	1	0	1	1	0.3059136
201501732670	1	75	1	1	0.1004962
201501732741	1	2	1	1	0.5043037
201501732764	1	100	1	1	0.1730413
201501733001	4	90	NA	NA	1.37104
201501733068	3	100	NA	NA	6.7479507
201501733079	1	75	0	3	0.2962708
201501733086	4	70	1	1	0.1555983
201501733127	1	0	NA	NA	0.5231609
201501733233	1	70	0	3	1.0740082
201501733261	1	100	1	1	0.7869818
201501733270	3	0	1	1	1.9104092
201501733490	1	50	1	1	0.2619715
201501733559	1	0	1	1	0.7688671
201501733598	3	25	0	3	4.4012053
201501733789	1	0	1	1	1.1477171
201501733999	1	100	0	2	1.0525784
201501734082	1	10	NA	NA	0.3712107
201501734175	1	20	NA	NA	0.3366393
201501734271	1	0	1	1	6.2361573
201501734381	1	0	NA	NA	0.2343975
201501734431	1	0	NA	NA	4.4107055
201501734449	4	0	0	3	1.2012705
201501734582	1	0	1	1	0.3624656
201501734700	1	50	1	1	0.2765161
201501734764	3	50	1	1	8.3768405
201501734824	4	50	NA	NA	8.3768405
201501734914	1	0	1	1	0.2893221
201501735045	4	90	NA	NA	0.4598573
201501735163	1	0	0	3	0.6064271
201501735167	1	90	1	1	0.1793675
201501735187	1	0	1	1	0.2496391
201501735359	1	10	0	3	0.0998752
201501735397	4	20	1	1	0.1955286
201501735484	2	1	0	2	0.7757389
201501735493	3	25	0	3	1.2300461
201501735501	4	50	NA	NA	0.1857391
201501735674	1	999	1	1	0.0685813
201501735701	9	92	0	3	0.3765658
201501735854	1	95	1	1	0.9123357
201501735861	1	0	0	2	3.8312711
201501735882	1	100	1	1	1.9540176
201501735915	1	50	1	1	1.1196696
201501735950	1	0	1	1	0.1156814
201501736093	1	0	0	3	1.2618441
201501736123	1	0	NA	NA	0.150423
201501736475	1	0	0	2	0.7246981
201501736485	1	100	1	1	0.4282163
201501736580	3	0	1	1	3.0967415
201501736633	1	90	NA	NA	0.062755
201501736648	1	25	1	1	0.4387224
201501736744	1	2	0	3	0.6340293
201501736864	1	35	0	2	0.5718433
201501736897	1	85	NA	NA	0.1249225
201501737004	1	1	1	1	1.5959005
201501737048	1	0	1	1	0.2878795
201501737058	1	0	1	1	0.1826836
201501737281	1	35	1	1	0.2875397
201501737558	1	999	1	1	0.2865322
201501737727	1	75	1	1	0.0700518
201501737852	2	10	1	1	0.4273193
201501737888	3	0	1	1	0.4053358
201501737966	1	50	1	1	0.4422283
201501738160	1	85	1	1	0.0936658
201501738220	2	5	1	1	2.2503999
201501738641	2	0	1	1	0.80516
201501738649	1	10	1	1	0.391888
201501738686	1	80	1	1	0.2904921
201501738791	1	0	1	1	0.1855543
201501738984	1	0	1	1	0.0804681
201501739024	1	50	0	2	0.4429573
201501739134	1	0	1	1	0.2237943
201501739158	4	0	1	1	0.3699096
201501739200	1	60	0	3	0.5825069
201501739207	1	85	1	1	0.8998935
201501739266	1	20	1	1	0.9439415
201501739462	9	10	NA	NA	1.4950803
201501739514	1	90	1	1	0.1027198
201501739549	1	75	1	1	0.7854858
201501739579	3	50	0	2	6.5570481
201501739617	1	70	1	1	0.4268691
201501739676	1	65	1	1	0.1250803
201501739715	2	30	1	1	2.3215958
201501739839	1	0	1	1	0.2093799
201501739853	4	0	1	1	0.1589961
201501739890	3	0	0	2	0.4240001
201501739938	1	30	1	1	0.2868973
201501739963	3	0	0	2	1.0016507
201501785185	1	0	1	1	0.1566523
201501786563	1	60	1	1	0.228813
201501786595	3	40	1	1	0.4089751
201501786789	1	0	1	1	0.0939393
201501786987	1	30	0	3	0.3667775
201501787357	1	50	1	1	0.1008739
201501789389	1	80	1	1	0.2743459
201501790173	4	0	1	1	0.761273
201501790569	1	40	1	1	0.6141773
201501790791	4	1	1	1	0.4036699
201501791425	2	16	1	1	0.5827649
201501791973	1	0	1	1	0.062755
201501792219	2	100	1	1	0.4758994
201501792780	4	50	NA	NA	0.4912275
201501793399	1	50	1	1	0.0828868
201501793855	1	10	1	1	1.3877005
201501793994	1	0	0	2	0.989551
201501794040	1	30	1	1	0.0994424
201501794199	4	77	1	1	0.1988132
201501794286	1	60	NA	NA	0.2347988
201501794979	1	5	0	3	0.4506311
201501795432	1	5	0	3	0.9137964
201501795589	1	70	1	1	0.9731113
201501796037	1	60	NA	NA	0.3812101
201501796068	1	0	0	2	0.8640571
201501796429	1	50	0	2	1.1970682
201501797997	1	90	1	4	1.5873371
201501798171	1	50	1	1	1.0128526
201501798368	1	0	NA	NA	0.9499257
